2009-08-10T01:45:00Z,Embassy New Delhi,"ECON, EAGR, EFIN, EPET, ETRD, BEXP, KIPR, IN, XB, XA"
2009-08-07T05:45:00Z,Embassy Moscow,"ECON, ETRD, KIPR, RS, WTO"
2009-08-06T15:32:00Z,Embassy Buenos Aires,"TBIO, SOCI, PREL, AMED, ELAB, CASC, KIPR, AR"
2009-08-06T11:29:00Z,Embassy Amman,"ECON, ETRD, KIPR, SNAR, JO"
2009-08-06T08:18:00Z,Embassy Beijing,"ECON, ETRD, EINV, KIPR, CH"
2009-08-06T03:36:00Z,Embassy Beirut,"BEXP, ECON, EFIN, EIND, ETRD, KIPR, KFLU, PGOV, SENV, LE"
2009-08-03T12:16:00Z,Embassy Tashkent,"ECON, PREL, TSPL, ETTC, KTIA, KIPR, KSTC, UZ"
2009-08-03T12:15:00Z,Embassy Tashkent,"ECON, PREL, TSPL, ETTC, KTIA, KIPR, KSTC, UZ"
2009-07-31T11:11:00Z,Embassy New Delhi,"ECON, EAGR, EFIN, EINV, ENRG, EPET, ETRD, BEXP, KIPR, IN, CN"
2009-07-29T16:18:00Z,Embassy Bridgetown,"KIPR, ETRD, XL"
2009-07-29T12:50:00Z,Embassy Riyadh,"ECON, ETRD, EINV, KIPR, SA"
2009-07-29T09:57:00Z,Embassy Amman,"ECON, ETRD, KIPR, SNAR, JO"
2009-07-28T11:56:00Z,Embassy Tashkent,"ECON, PREL, TSPL, ETTC, KTIA, KIPR, KSTC, UZ"
2009-07-27T18:53:00Z,Embassy Ottawa,"ECON, ETRD, KIPR, CA"
2009-07-27T11:53:00Z,Embassy Beirut,"ECON, EFIN, EIND, ETRD, EWWT, KIPR, KFLU, PGOV, LE"
2009-07-23T12:25:00Z,Embassy Santiago,"ECON, ETRD, KIPR, PGOV, PREL, CI"
2009-07-22T06:37:00Z,"American Institute Taiwan, Taipei","ECON, ETRD, KIPR, TW"
2009-07-22T06:05:00Z,Embassy Abu Dhabi,"ECON, ETRD, KIPR, PGOV, PTER, AE"
2009-07-22T02:36:00Z,Embassy Moscow,"PGOV, ETRD, KIPR, ECON, RS"
2009-07-21T13:53:00Z,Embassy San Jose,"ETRD, ECON, KIPR, PGOV, PREL, CS"
2009-07-20T08:33:00Z,Mission Geneva,"ECON, KIPR, WIPO"
2009-07-16T08:59:00Z,Consulate Shanghai,"KIPR, ECON, ETRD, PGOV, PREL, ECIN, CH"
2009-07-16T06:00:00Z,Embassy Beijing,"ETRD, KIPR, ECON, PGOV, CH"
2009-07-16T05:22:00Z,Embassy Beijing,"ETRD, KIPR, ECON, PGOV, CH"
2009-07-16T01:05:00Z,Consulate Shanghai,"CH, ECON, KIPR, PGOV, PINR"
2009-07-15T10:15:00Z,Consulate Ho Chi Minh City,"ECON, ETRD, KIPR, SOCI, PGOV, VM"
2009-07-08T13:28:00Z,Consulate Casablanca,"ECON, ETRD, KIPR, PGOV, MO"
2009-07-07T10:01:00Z,Embassy Hanoi,"ECON, KIPR, PGOV, PHUM, VM"
2009-07-07T07:20:00Z,Embassy Bandar Seri Begawan,"KIPR, ETRD, ECON, EINV, USTR, BX"
2009-07-06T14:17:00Z,Mission Geneva,"ECON, KIPR, WIPO"
2009-07-06T09:31:00Z,Embassy Tashkent,"ECON, PREL, TSPL, ETTC, KTIA, KIPR, KSTC, UZ"
2009-06-26T09:11:00Z,Embassy Ankara,"KIPR, ECON, ETRD, TU"
2009-06-25T20:55:00Z,Consulate Monterrey,"ASEC, SNAR, CASC, KCRM, PHUM, KIPR, PGOV, MX"
2009-06-24T11:47:00Z,Mission Geneva,"ECON, KIPR, WIPO"
2009-06-24T08:42:00Z,"American Institute Taiwan, Taipei","ECON, ETRD, KIPR, TW"
2009-06-24T08:17:00Z,"American Institute Taiwan, Taipei","ECON, ETRD, KIPR, TW"
2009-06-24T07:20:00Z,Embassy Sofia,"PREL, PGOV, KIPR, BU"
2009-06-23T07:40:00Z,Embassy Beijing,"BEXP, ECON, EINV, ETRD, KIPR, CH"
2009-06-22T13:59:00Z,Embassy Madrid,"KIPR, SP"
2009-06-22T12:35:00Z,Embassy Beirut,"ECON, EFIN, EIND, PGOV, KIPR, KFLU, LE"
2009-06-22T01:44:00Z,Consulate Shanghai,"KIPR, ETRD, KPAO, SCUL, CH"
2009-06-19T07:31:00Z,Embassy Tokyo,"KIPR, ECON, ETRD, PGOV, JA"
2009-06-17T06:39:00Z,Consulate Hong Kong,"KIPR, PGOV, ETRD, ECON, HK"
2009-06-16T12:13:00Z,Embassy Abu Dhabi,"ETRD, PTER, KIPR, ECON, PREL, PGOV, SA, AE"
2009-06-15T12:39:00Z,Embassy Riyadh,"ECON, EINV, ETRD, PREL, KIPR, SA"
2009-06-15T05:07:00Z,Embassy Riyadh,"ECON, EINV, ETRD, PREL, KIPR, SA"
2009-06-11T19:07:00Z,Embassy Santiago,"ECON, PGOV, PREL, SOCI, KIPR, CI"
2009-06-10T19:58:00Z,Embassy Buenos Aires,"KIPR, ECON, PGOV, PREL, AR"
2009-06-10T12:42:00Z,Embassy Stockholm,"PGOV, PINR, PREL, ECON, KIPR, SW"
2009-06-09T09:59:00Z,Embassy Abu Dhabi,"ECON, KIPR, PREL, ETRD, AE"
2009-06-08T07:56:00Z,Consulate Shanghai,"KIPR, ETRD, EINV, EFIN, PGOV, CH"
2009-06-08T05:51:00Z,Consulate Shanghai,"PGOV, ECON, EFIN, ETRD, KIPR, CH"
2009-06-05T08:44:00Z,Embassy Beijing,"EINT, ECON, KIPR, CH"
2009-06-04T10:38:00Z,US Mission Geneva,"ECON, KIPR, WIPO"
2009-06-04T10:32:00Z,US Mission Geneva,"ECON, KIPR, WIPO"
2009-06-04T02:44:00Z,Consulate Shanghai,"CH, ECON, EFIN, KIPR, PGOV, PREL, SENV"
2009-06-03T08:41:00Z,Embassy Bangkok,"ECON, ETRD, KIPR, PINR, PREL, TH"
2009-06-02T11:18:00Z,Embassy Moscow,"PGOV, ETRD, KIPR, ECON, RS"
2009-06-02T08:22:00Z,Embassy Beijing,"ETRD, EIND, KIPR, ECON, CH"
2009-06-01T13:27:00Z,Embassy Abuja,"KIPR, ETRD, PGOV, NI"
2009-05-29T05:30:00Z,Consulate Shanghai,"ENRG, SENV, KIPR, KGHG, TRGY, OVIP, (PELOSI, NANCY), CH"
2009-05-26T06:48:00Z,Consulate Guangzhou,"ETRD, KIPR, KIND, ECON, PGOV, CH"
2009-05-25T23:39:00Z,Consulate Shanghai,"SENV, ENRG, PREL, PHUM, KIPR, OVIP, (PELOSI, NANCY), CH"
2009-05-22T06:51:00Z,Embassy Nairobi,"ECON, ELAB, ECPS, EINV, EFIN, ETRD, KIPR, PINR, KE"
2009-05-21T16:00:00Z,Embassy Quito,"ECON, KIPR, ETRD, EC"
2009-05-18T03:36:00Z,Embassy Beirut,"ECON, EFIN, ETRD, KIPR, PGOV, LE"
2009-05-18T01:54:00Z,Embassy Manila,"ETRD, KIPR, ECON, RP"
2009-05-17T22:43:00Z,Embassy Manila,"ETRD, KIPR, ECON, RP"
2009-05-15T09:52:00Z,Embassy Bangkok,"ECON, ETRD, KIPR, PINR, PREL, TH"
2009-05-14T22:40:00Z,Embassy Wellington,"ECON, ETRD, KIPR, NZ"
2009-05-14T13:04:00Z,Embassy Madrid,"ECON, EFIN, ELAB, ENRG, KIPR, SP"
2009-05-14T13:03:00Z,Embassy Ankara,"KIPR, USTR, ECON, TU"
2009-05-12T21:29:00Z,Embassy San Jose,"CS, ECON, ETRD, KIPR, PGOV, PREL"
2009-05-12T12:08:00Z,Embassy Rome,"IT, KIPR, ETRD, ECON, EINT"
2009-05-12T03:13:00Z,Consulate Hong Kong,"ECON, ETRD, KIPR, HK, CH"
2009-05-08T16:39:00Z,Embassy Santiago,"ECON, EINV, EFIN, ETRD, KIPR, EFTA, CI"
2009-05-08T14:43:00Z,Embassy Kyiv,"ETRD, KIPR, ECON, UP"
2009-05-08T13:21:00Z,Embassy Sofia,"ECON, ETRD, KIPR, BU"
2009-05-07T07:20:00Z,Consulate Shanghai,"PGOV, ECON, ELTN, CVIS, TPHY, SENV, SCUL, KIPR, CH"
2009-05-06T04:32:00Z,Embassy Abu Dhabi,"ECON, KIPR, PREL, ETRD, AE"
2009-05-05T16:09:00Z,Embassy Kingston,"ECON, ETRD, KIPR, TRSY, XL, JM"
2009-05-05T11:20:00Z,Embassy Stockholm,"KIPR, ECON, ETRD, PGOV, SW"
2009-05-04T12:50:00Z,Embassy Managua,"ECON, ETRD, KIPR, NU"
2009-05-04T10:18:00Z,Embassy Budapest,"ECON, ETRD,KIPR, EU, HU"
2009-05-04T09:59:00Z,Embassy Amman,"ECON, ETRD, KIPR, JO"
2009-05-04T08:48:00Z,Consulate Hong Kong,"ECON, ETRD, KIPR, HK, CH"
2009-05-01T13:08:00Z,Embassy Ashgabat,"ECON, ETRD, KIPR, TX"
2009-05-01T10:10:00Z,Embassy New Delhi,"ETRD, ECON, KIPR, IN"
2009-05-01T05:47:00Z,Embassy Tokyo,"EIND, EINT, ETRD, ETTC, JA, KIPR, TINT, CH"
2009-04-30T17:30:00Z,Embassy Ottawa,"ECON, ETRD, KIPR, CA"
2009-04-30T14:56:00Z,Embassy La Paz,"KIPR, ECON, ETRD, BL"
2009-04-30T12:44:00Z,Embassy Rome,"KIPR, ECON, ETRD, IT"
2009-04-30T12:33:00Z,Embassy Tashkent,"ECON, ETRD, KIPR, UZ"
2009-04-30T11:01:00Z,Embassy Nicosia,"KIPR, CY"
2009-04-30T09:53:00Z,Embassy Abuja,"KIPR, ETRD, ECON, EINV, EAID, PGOV, NI"
2009-04-30T09:40:00Z,Embassy Jakarta,"KIPR, EINV, ETRD, ECON, ID"
2009-04-30T09:01:00Z,Embassy Vilnius,"ETRD, ECON, KIPR, LH, HT25"
2009-04-30T08:06:00Z,Embassy Abuja,"KIPR, ETRD, ECON, EINV, EAID, PGOV, NI"
2009-04-30T08:05:00Z,Embassy Seoul,"ECON, ETRD, KIPR, KS"
2009-04-30T03:43:00Z,Embassy Nicosia,"KIPR, CY"
2009-04-29T21:16:00Z,Embassy San Salvador,"KIPR, ECON, ETRD, ES"
2009-04-29T14:40:00Z,Embassy Oslo,"ETRD, ECON, KIPR, NO"
2009-04-29T07:09:00Z,Embassy Tokyo,"ETRD, ENRG, PREL, SENV, KIPR, JA"
2009-04-28T09:25:00Z,Embassy Vienna,"ETRD, KIPR, EINT, AU"
2009-04-28T07:31:00Z,Consulate Shanghai,"KIPR, ETRD, EINV, EFIN, PGOV, CH"
2009-04-28T07:22:00Z,Embassy Bandar Seri Begawan,"KIPR, ECON, ETRD, BX"
2009-04-28T05:33:00Z,Embassy Madrid,"ECON, ETRD, KIPR. ECPS, SP"
2009-04-27T00:57:00Z,Embassy Bandar Seri Begawan,"KIPR, ECON, ETRD, USTR, WTRO, BX"
2009-04-26T23:37:00Z,Embassy Bandar Seri Begawan,"KIPR, ECON, ETRD, USTR, WTRO, BX"
2009-04-26T03:35:00Z,Embassy Beirut,"ECON, EFIN, ECPS, PGOV, KIPR, KCORR, LE"
2009-04-25T09:35:00Z,Embassy Beijing,"ETRD, ECON, KIPR, EIND, WTRO, CH"
2009-04-23T13:33:00Z,Embassy Madrid,"KIPR, ETRD, ECON, SP"
2009-04-23T06:53:00Z,Embassy Amman,"ECON, ETRD, KIPR, SNAR, JO"
2009-04-22T14:49:00Z,Embassy Ottawa,"ECON, ETRD, KIPR, CA"
2009-04-22T08:32:00Z,Embassy Kuala Lumpur,"ECON, ETRD, KIPR, MY"
2009-04-21T08:53:00Z,Embassy Beirut,"ECON, EFIN, ECPS, PGOV, KIPR, KCORR, LE"
2009-04-19T12:41:00Z,Embassy Madrid,"ECON, EFIN, ELAB, EPET, KIPR, SP"
2009-04-17T12:14:00Z,US Mission Geneva,"ECON, KIPR, WIPO"
2009-04-17T06:58:00Z,Embassy Seoul,"ECON, ETRD, KIPR, KS"
2009-04-17T01:42:00Z,Embassy Beijing,"ETRD, EIND, KIPR, ECON, CH"
2009-04-15T20:19:00Z,Embassy Mexico,"KIPR, ECON, ETRD, MX"
2009-04-15T14:45:00Z,Embassy Riyadh,"PREL, EAGR, ETRD, ECON, KIPR, TSPL, SA, OVIP(ALIREZA)"
2009-04-14T07:45:00Z,US Mission Geneva,"ECON, KIPR, WIPO"
2009-04-10T12:34:00Z,Embassy Dushanbe,"ETRD, EINV, BEXP, PREL, ENRG, KIPR, TI"
2009-04-09T14:08:00Z,Embassy Budapest,"KIPR, ECON, ETRD, HU"
2009-04-08T20:00:00Z,Embassy Mexico,"KIPR, ECON, ETRD, MX"
2009-04-08T19:13:00Z,Embassy Santiago,"ECON, KIPR, EFIN, ETRD, EINV, ECIN, PGOV, PREL, CI"
2009-04-08T13:32:00Z,Embassy Moscow,"ETRD, KIPR, EINV, ECON, WTO, RS"
2009-04-07T15:13:00Z,Embassy Abuja,"PGOV, SOCI, KCRM, SNAR, KCOR, KTIP, KJUS, KTFN, KIPR,"
2009-04-06T13:38:00Z,Consulate Monterrey,"KIPR, ECON, ETRD, MX"
2009-04-06T13:21:00Z,Embassy Riyadh,"ECON, ETRD, EINV, KIPR, SA"
2009-04-06T06:32:00Z,Embassy Moscow,"ETRD, KIPR, EAGR, ECON, WTO, RS"
2009-04-03T15:57:00Z,Embassy Madrid,"ECON, EFIN, ELAB, EPET, KIPR, SP"
2009-04-03T05:31:00Z,Embassy Singapore,"KIPR, EINT, EINV, ETRD, ECON, SN"
2009-04-03T02:31:00Z,Embassy Wellington,"ECON, ETRD, KIPR, NZ"
2009-04-02T03:28:00Z,Embassy Manila,"ETRD, KIPR, ECON, EAGR, RP"
2009-04-01T06:32:00Z,"American Institute Taiwan, Taipei","ECON, PGOV, ETRD, EAGR, PREL, CVIS, KIPR, TW"
2009-03-31T19:33:00Z,Embassy Brasilia,"SENV, EAGR, ECON, ETRD, KIPR, TBIO, KPAO, BR"
2009-03-30T22:44:00Z,Secretary of State,"ECON, ETRD, KIPR, MO"
2009-03-29T15:33:00Z,Embassy Algiers,"ETRD, KIPR, EINV, ECON, TSPL, AG"
2009-03-27T07:57:00Z,Embassy Bandar Seri Begawan,"PGOV, PINR, PHUM, PREL, KIPR, BX"
2009-03-26T13:31:00Z,Embassy Tallinn,"ETRD, KIPR, ECON, EN"
2009-03-25T14:01:00Z,Embassy Nairobi,"KIPR, ETRD, EINV, EFIN, ECON, PGOV, KCOR, KE"
2009-03-25T05:52:00Z,Embassy Bandar Seri Begawan,"KIPR, ECON, ETRD, USTR, WTRO, BX"
2009-03-23T14:47:00Z,Embassy Ashgabat,"PGOV, ECON, ETRD, KIPR, TX"
2009-03-23T06:13:00Z,Embassy Riyadh,"PREL, ETRD, ECON, KIPR, SA"
2009-03-20T14:11:00Z,Embassy Zagreb,"ECON, ETRD, KIPR, HR"
2009-03-20T08:41:00Z,Consulate Shanghai,"EFIN, EINV, ETRD, KIPR, PREL, CH"
2009-03-20T04:56:00Z,Embassy Bangkok,"ECON, EAGR, ETRD, PREL, KIPR, TH"
2009-03-19T14:04:00Z,Embassy Abuja,"ETRD, EINV, KIPR, ECON, EAID, EAGR, PGOV, NI"
2009-03-18T09:13:00Z,Embassy Amman,"ECON, BTIO, KIPR, JO"
2009-03-18T08:05:00Z,Consulate Ho Chi Minh City,"ECON, KIPR, ETRD, VM"
2009-03-17T13:34:00Z,Embassy Oslo,"ETRD, ECON, KIPR, NO"
2009-03-17T09:58:00Z,Embassy Astana,"PGOV, ECON, ETRD, KIPR, KZ"
2009-03-17T09:51:00Z,Consulate Shanghai,"ETRD, EINT, PGOV, EINV, ELAB, KIPR, BEXP, OIIP, CH"
2009-03-17T07:58:00Z,Consulate Shanghai,"ASEC, CH, CVIS, ELTN, ETRD, EWWT, KIPR, PREL"
2009-03-16T10:59:00Z,Embassy Seoul,"ECON, ETRD, KIPR, KS"
2009-03-16T10:22:00Z,Embassy Bangkok,"ECON, ETRD, KIPR, TH"
2009-03-16T06:18:00Z,Embassy Tashkent,"ECON, ETRD, KIPR, UZ"
2009-03-13T16:17:00Z,US Mission Geneva,"ECON, KIPR, WIPO"
2009-03-13T16:12:00Z,US Mission Geneva,"ECON, KIPR, WIPO"
2009-03-13T13:19:00Z,Embassy Abuja,"TBIO, EAID, KIPR, ECON, SOCI, ETRD, NI"
2009-03-13T04:00:00Z,Embassy Canberra,"PREK, KIPR, AS"
2009-03-12T18:58:00Z,Embassy San Jose,"ETRD, ECON, KIPR, PGOV, PREL, CS"
2009-03-12T15:22:00Z,USEU Brussels,"ECON, ECIN, ECPS, KIPR, ETRD, EFIN, CI, EUN"
2009-03-12T14:59:00Z,Embassy Moscow,"EAGR, SENV, TBIO, KIPR, PREL, PGOV, KRVC, EFIS, RS"
2009-03-11T14:27:00Z,Embassy Buenos Aires,"KIPR, ETRD, ECON, AR"
2009-03-11T14:11:00Z,Embassy Stockholm,"KIPR, ETRD, EINT, EIND, PGOV, TINT, SW"
2009-03-11T13:52:00Z,Embassy Nairobi,"TBIO, EAGR, KIPR, ETRD, SENV, EINV, ECON, PGOV, KE"
2009-03-10T16:41:00Z,Embassy Montevideo,"KIPR, ECON, UY"
2009-03-10T16:15:00Z,Embassy Warsaw,"ETRD, ECON, KIPR, PL"
2009-03-10T16:08:00Z,Embassy Ljubljana,"ECON, ETRD, KIPR, SI"
2009-03-10T08:57:00Z,Embassy Tunis,"KIPR, ECON, ETRD, TS"
2009-03-10T01:07:00Z,Embassy Kuala Lumpur,"ECON, ETRD, KIPR, MY"
2009-03-10T00:55:00Z,Embassy Bandar Seri Begawan,"KIPR, ECON, ETRD, EINV, USTR, WTRO, BX"
2009-03-09T23:21:00Z,Embassy Manila,"ETRD, KIPR, ECON, RP"
2009-03-09T10:07:00Z,Embassy Sarajevo,"ECON, ETRD, KIPR"
2009-03-09T10:06:00Z,Embassy Dhaka,"PREL, PGOV, EIND, EINV, ECON, KIPR, BG"
2009-03-05T16:58:00Z,Embassy Athens,"ECON, ETRD, GR, KIPR"
2009-03-05T10:45:00Z,Embassy Abuja,"ETRD, KIPR, ECON, EINV, EAID, PGOV, PREL, NI"
2009-03-05T09:54:00Z,Embassy Abu Dhabi,"ECON, KIPR, PREL, ETRD, AE"
2009-03-05T06:00:00Z,Embassy Beijing,"ETRD, EIND, KIPR, ECON, CH"
2009-03-05T05:50:00Z,Embassy Manila,"KIPR, ETRD, EINV, ECON, RP"
2009-03-05T02:07:00Z,Consulate Chengdu,"ECON, EIND, ETRD, KIPR, PGOV, CH"
2009-03-04T19:05:00Z,Embassy Asuncion,"ECON, EFIN, ETRD, KIPR, PA"
2009-03-04T15:38:00Z,Embassy San Jose,"ETRD, ECON, KIPR, CS"
2009-03-04T14:10:00Z,Embassy Sanaa,"ECON, ETRD, KIPR, YM"
2009-03-04T12:59:00Z,Embassy San Jose,"ETRD, ECON, KIPR, CS"
2009-03-04T12:40:00Z,Embassy Guatemala,"KIPR, ECON, ETRD, GT"
2009-03-04T12:12:00Z,Embassy Cairo,"ECON, ETRD, KIPR, EG"
2009-03-04T11:46:00Z,Embassy Riyadh,"ECON, ETRD, EINV, KIPR, SA"
2009-03-04T05:26:00Z,Embassy Moscow,"ETRD, KIPR, ECON, PGOV, RS"
2009-03-03T18:38:00Z,Embassy Quito,"KIPR, ETRD, ECON, EC"
2009-03-03T18:28:00Z,Embassy Caracas,"ECON, ETRD, KIPR"
2009-03-03T17:48:00Z,Embassy Belmopan,"ECON, EINV, ETRD, KIPR, BH"
2009-03-03T13:51:00Z,Embassy Managua,"ETRD, KIPR, ECON, USTR, NU"
2009-03-03T12:58:00Z,Embassy Ljubljana,"ECON, ETRD, KIPR, SI"
2009-03-03T11:42:00Z,Embassy Kuwait,"KIPR, ECON, ETRD, KU"
2009-03-03T11:37:00Z,Embassy Jakarta,"KIPR, EINV, ETRD, ECON, ID"
2009-03-03T10:09:00Z,Embassy Bangkok,"ECON, ETRD, KIPR, TH"
2009-03-03T08:34:00Z,Consulate Hong Kong,"KIPR, PGOV, ETRD, EFIN, EINV, CH, HK"
2009-03-03T07:24:00Z,Embassy Tokyo,"ETRD, KIPR, PREL, JA"
2009-03-02T23:07:00Z,Embassy Mexico,"KIPR, ECON, ETRD, MX"
2009-03-02T21:48:00Z,Embassy Lima,"KIPR, ECON, ETRD, USTR, PE"
2009-03-02T19:57:00Z,Embassy Brasilia,"KIPR, ETRD, ECON, BR"
2009-03-02T19:32:00Z,Embassy Santiago,"ECON, EINV, ETRD, KIPR, PREL, CI"
2009-03-02T19:16:00Z,Embassy Montevideo,"KIPR, ECON, UY"
2009-03-02T16:59:00Z,Embassy Nassau,"ECON, ETRD, KIPR, BF"
2009-03-02T15:01:00Z,Embassy Warsaw,"ETRD, ECON, KIPR, PL"
2009-03-02T14:32:00Z,Embassy Madrid,"KIPR, ETRD, ECON, SP"
2009-03-02T13:59:00Z,Embassy Ankara,"ETRD, KIPR, USTR, ECON, TU"
2009-03-02T13:57:00Z,Embassy Stockholm,"KIPR, ECON, ETRD, PGOV, SW"
2009-03-02T13:41:00Z,Embassy Santo Domingo,"ECON, ETRD, KIPR, DR"
2009-03-02T13:23:00Z,Embassy Kingston,"ECON, ETRD, KCOR, KIPR, TRYS, IADB, IBRD, IMF, XL, JM"
2009-03-02T13:10:00Z,Embassy Budapest,"ECON, ETRD, KIPR, EU, HU"
2009-03-02T13:03:00Z,Embassy Bogota,"KIPR, ECON, ETRD, CO"
2009-03-02T11:08:00Z,Embassy Kyiv,"ETRD, KIPR, ECON, UP"
2009-03-02T10:25:00Z,Embassy Prague,"KIPR, ECON, ETRD, EZ"
2009-03-02T09:50:00Z,Embassy Hanoi,"ETRD, KIPR, ECON, VM"
2009-03-02T09:11:00Z,Embassy Bucharest,"ECON, ETRD, KIPR, RO"
2009-03-02T08:39:00Z,Embassy Tashkent,"ECON, ETRD, KIPR, UZ"
2009-03-02T08:25:00Z,Embassy Singapore,"KIPR, ECON, ETRD, EINV, USTR, WTRO, SN"
2009-03-02T07:50:00Z,Consulate Hong Kong,"KIPR, ECON, EIND, EFIN, EINV, ETRD, HK"
2009-03-02T01:55:00Z,Embassy Wellington,"ECON, ETRD, KIPR, NZ"
2009-02-27T20:07:00Z,Embassy Ottawa,"ECON, ETRD, KIPR, CA"
2009-02-27T16:32:00Z,Embassy Beirut,"ECON, EFIN, KIPR, PGOV, LE"
2009-02-27T14:59:00Z,Embassy Rome,"IT, KIPR, ETRD, ECON, EINT"
2009-02-27T14:47:00Z,Embassy Islamabad,"ECON, ETRD, KIPR, PREL, PK"
2009-02-27T14:18:00Z,Embassy Nicosia,"KIPR, ECON, ETRD, AF, NEA, EUR, EAP, WHA, SA, CY"
2009-02-27T13:59:00Z,Embassy Chisinau,"ECON, ETRD, KIPR, MD"
2009-02-27T13:55:00Z,Embassy Chisinau,"ECON, ETRD, KIPR, MD"
2009-02-27T08:32:00Z,Embassy Sofia,"ECON, KIPR, ETRD, BU"
2009-02-25T15:11:00Z,Embassy Tel Aviv,"ECON, ETRD, KIPR, IS"
2009-02-25T11:37:00Z,Embassy Ashgabat,"PGOV, ECON, ETRD, KIPR, TX"
2009-02-25T09:29:00Z,"American Institute Taiwan, Taipei","ECON, ETRD, KIPR, TW"
2009-02-25T08:38:00Z,Embassy Bern,"ECON, KIPR, ETRD, EINV, SZ"
2009-02-24T17:03:00Z,Embassy Mexico,"KIPR, ECON, SNAR, MX"
2009-02-23T13:20:00Z,Embassy Tallinn,"ETRD, KIPR, ECON, EN"
2009-02-23T10:51:00Z,Embassy Jakarta,"KIPR, ETRD, ECON, SNAR, KJUS, ID, PNUM"
2009-02-21T15:05:00Z,Embassy Riyadh,"ECON, ETRD, EINV, KIPR"
2009-02-20T21:45:00Z,Embassy Bogota,"ECON, ETRD, ECIN, KIPR, CO"
2009-02-20T21:31:00Z,Embassy San Salvador,"ECON, ETRD, KIPR, ES"
2009-02-19T13:52:00Z,Embassy La Paz,"ECON, EINV, ETRD, KIPR, BL"
2009-02-18T20:27:00Z,Embassy San Jose,"ASEC, CS, ETRD, KIPR, PGOV, PINR, PREL, SNAR"
2009-02-13T18:32:00Z,Embassy Madrid,"ECON, EFIN, EIND, ELAB, KIPR, SP"
2009-02-13T18:32:00Z,Embassy Madrid,"ECON, EFIN, EIND, ELAB, KIPR, SP"
2009-02-13T18:32:00Z,Embassy Madrid,"ECON, EFIN, EIND, ELAB, KIPR, SP"
2009-02-13T18:32:00Z,Embassy Madrid,"ECON, EFIN, EIND, ELAB, KIPR, SP"
2009-02-13T18:31:00Z,Embassy Madrid,"ECON, EFIN, EIND, ELAB, KIPR, SP"
2009-02-13T18:30:00Z,Embassy Madrid,"ECON, EFIN, EIND, ELAB, KIPR, SP"
2009-02-13T07:11:00Z,Embassy Bangkok,"ECON, EINV, ETRD, KIPR, PGOV, TH"
2009-02-13T05:34:00Z,Consulate Chengdu,"ECON, EIND, ETRD, KIPR, PGOV, CH"
2009-02-12T17:23:00Z,Embassy Mexico,"KIPR, ECON, CONS, CVIS"
2009-02-12T12:48:00Z,USEU Brussels,"ECON, EFIN, EIND, EAGR, ETTC, ENRG, KIPR, PREL, EUN"
2009-02-12T11:36:00Z,Embassy Kyiv,"ETRD, KIPR, EAGR, SENV, UP"
2009-02-12T10:49:00Z,USEU Brussels,"ECON, EFIN, EIND, EAGR, ETTC, ENRG, KIPR, PREL, EUN"
2009-02-12T04:09:00Z,Consulate Hong Kong,"KIPR, ECON, EFIN, EINV, ETRD, HK"
2009-02-11T20:26:00Z,Embassy Bogota,"EINV, ECON, OPIC, KTDB, USTR, EFIN, KIPR, PGOV, CO"
2009-02-11T15:15:00Z,Embassy Moscow,"TNGD, TPHY, ETRD, BTIO, TSPL, PREL, KIPR, KTIA, RS"
2009-02-11T14:31:00Z,Embassy Riyadh,"ECON, ETRD, EINV, KIPR, SA"
2009-02-11T14:12:00Z,Consulate Lagos,"KIPR, ECON, ETRD, EIND, EINV, PGOV, NI"
2009-02-10T16:52:00Z,Embassy Santo Domingo,"ECON, EFIN, ETRD, PGOV, PREL, KIPR, MARR, DR"
2009-02-09T09:48:00Z,Embassy Abuja,"ETRD, ECON, KIPR, EINV, EAID, EAGR, PGOV, NI"
2009-02-09T01:44:00Z,Embassy Astana,"PREL, KPAO, KIPR, KZ"
2009-02-06T12:24:00Z,Embassy Rome,"PGOV, IT, ECON, ETRD, KIPR"
2009-02-06T10:34:00Z,Embassy Madrid,"ECON, EFIN, EIND, EINV, ELAB, KIPR, PGOV, PREL, SP"
2009-02-03T08:46:00Z,Embassy Tashkent,"ECON, PREL, TSPL, ETTC, KTIA, KIPR, KSTC, UZ"
2009-02-02T05:34:00Z,Consulate Shanghai,"KIPR, ETRD, EINV, EFIN, SCUL, TBIO, CH"
2009-02-02T03:56:00Z,Consulate Shanghai,"EAIR, EINV, ETRD, ECON, KIPR, ELAB, CH"
2009-02-02T03:48:00Z,Consulate Shanghai,"ECON, PGOV, EFIN, ETRD, ELAB, PREL, KIPR, CH"
2009-01-30T11:23:00Z,Consulate Shanghai,"KIPR, ETRD, EINV, EFIN, SCUL, TBIO, CH"
2009-01-30T11:23:00Z,Consulate Shanghai,"EAIR, EINV, ETRD, ECON, KIPR, ELAB, CH"
2009-01-30T10:08:00Z,Secretary of State,"ECON, ETRD, KIPR"
2009-01-29T01:53:00Z,Consulate Monterrey,"EAGR, TBIO, ECON, EINV, KIPR, PGOV, MX"
2009-01-29T01:53:00Z,Consulate Monterrey,"EAGR, TBIO, ECON, EINV, KIPR, PGOV, MX"
2009-01-28T16:37:00Z,Embassy Conakry,"PGOV, PHUM, EINV, PREL, BIOS, KIPR, GV"
2009-01-28T14:45:00Z,Embassy Port Of Spain,"KIPR,ETRD,KCRM, TD"
